content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
2645380860642110000.00,Machine Learning Is Redefining The Enterprise In 2016,How enterprise architects can help ensure success with digital transformations,Blaise Agüera y Arcas: How computers are learning to be creative,Speeding up ReSharper (and Visual Studio),Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business
2687654465640040000.00,What to Inspect When You are Inspecting!,Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge,What Color is Your Function?,CSS Containment in Chrome 52 | Web Updates - Google Developers,A New Number Format for Computers Could Nuke Approximation Errors for Good
2708089973817730000.00,The Business Case for Progressive Web Apps,Effective learning through code workshops | Box Blog,Building Flipkart Lite: A Progressive Web App,What Color is Your Function?,Anti-If: The missing patterns
2709926970543370000.00,Empresa britânica adota licença remunerada no período menstrual,Mulheres são mais criativas que homens?,Criadas para casar,Promoting gender equality through emoji �� ��,Google employees are adding 'Lady' to their job titles to fight sexism
2715453133655790000.00,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets,Nova campanha da Avon tem drag queen como estrela,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,15 Awesome Sublime Text Plugins For Web Development
2719909253419800000.00,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,A minha viagem à Maternidade #tetodomundo,O dia em que tive mais medo de estar errada.,"If women in tech stop apologizing, we might just be able to shut the sexist shit down. - Athena Talks",#Sentaquelávemtextão
2725842723638000000.00,Google Cloud Platform's preemptible VMs are now up to 33% cheaper,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog",VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Building Spring Cloud Microservices That Strangle Legacy Systems,Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com
2727743992157210000.00,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,What to Expect at WWDC 2016
2765063319512120000.00,Joel on Software,What to Expect at WWDC 2016,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Ordering coffee in Italy: the 10 commandments,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
2809702925357280000.00,This startup uses machine learning and satellite imagery to predict crop yields,Google's Cloud Machine Learning service is now in public beta,"How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog",Scala is the new golden child,Algorithms and architecture for job recommendations
2817960273225800000.00,Johnson & Johnson comprará grupo suíço por US$ 30 bi,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,Blaise Agüera y Arcas: How computers are learning to be creative,7 Questions to Ask Before Your Next Digital Transformation,Para entender o Dia Internacional contra a Homofobia
2822049545552360000.00,The return of the machinery question,Two Different Sales Motions . . . .,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",The AI business landscape,A step-by-step guide to agile growth experiments
2857117417189640000.00,2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist,A step-by-step guide to agile growth experiments,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",An operating model for company-wide agile development,O tênue equilíbrio da equipe que desenha produtos digitais
2858969450431700000.00,Being A Developer After 40 - Free Code Camp,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,Google's Cloud Machine Learning service is now in public beta,Scala is the new golden child,Ultimate AI battle - Apple vs. Google
2916072977192000000.00,Banking Needs a Customer Experience Wake-Up Call,Making open source data more available,Bradesco vai testar tecnologia por trás do bitcoin em São Paulo,The barbell effect of machine learning.,The Biggest Crowdfunding Project Ever Was Supposed to Create Manager-free Companies. But It's a Mess
2930191803881820000.00,How it feels to learn Javascript in 2016,Ciclistas relatam roubos com agressividade na avenida dos Andradas,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog,Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com,Elastic Stack 5.0.0 Released
2952636544547700000.00,Embracing Agile,"Adobe, Acquia, Episerver Lead New Forrester WCM Wave",An operating model for company-wide agile development,Innovation is in all the wrong places,Big IT Rising
3035329611795430000.00,"Facebook Workplace officially launches on the web and iOS, set to compete head-on with Slack",Being A Developer After 40 - Free Code Camp,"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",This Super Accurate Portrait Selection Tech Uses Neural Networks,Ordering coffee in Italy: the 10 commandments
3064370296170030000.00,How Netflix does A/B Testing - uxdesign.cc - User Experience Design,Machine Learning Is No Longer Just for Experts,"Deep Learning for Chatbots, Part 1 - Introduction",Algorithms and architecture for job recommendations,5 Unique Features Of Google Compute Engine That No IaaS Provider Could Match
3075564241645350000.00,The barbell effect of machine learning.,You won't recognize the new world of digital payments without this report,Nubank pode fechar as portas se BC confirmar mudança amanhã,"contentId
-6878119266243511199    Google acquires Synergyse, an interactive trai...
-6878119266243511199    Google acquires Synergyse, an interactive trai...
Name: title, dtype: object",Making open source data more available
3091351089612330000.00,LPIC-OT DevOps Engineer | Linux Professional Institute,Gartner: em 2020 não haverá mais aplicativos,Discutindo Devops na Prática,Java 8 Streams - A Deeper Approach About Performance Improvement,Most Interesting APIs in 2016: Cognitive Computing
3099207916247120000.00,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,Using Honcho to Create a Multi-Process Docker Container,Decentralizing IoT networks through blockchain,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets,Mary Meeker's essential 2016 Internet Trends Report
3142843830268070000.00,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,"Kotlin in Production - What works, Whats broken","Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways",Notes on Reactive Programming Part I: The Reactive Landscape,Standing on the Shoulders of Giants - Built to Adapt
3149164017776660000.00,Why image recognition is about to transform business,An operating model for company-wide agile development,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Why the customer experience matters,Confused by blockchains? Revolution vs Evolution
3170775058142440000.00,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,O homofóbico dentro de cada um,O chefe é gay. E daí?,#iLookLikeAnEngineer: One Year Later,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer
3180828616327430000.00,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,Governo abre consulta pública para Plano Nacional de IoT | NOTÍCIAS - Brasscom,Mobile banking conquista o coração dos brasileiros,Goodbye accountants! Startup builds AI to automate all your accounting,Itaú é pioneiro do blockchain
3205047378909980000.00,Notes on Reactive Programming Part I: The Reactive Landscape,The Netflix Tech Blog: Netflix Billing Migration to AWS,Building Flipkart Lite: A Progressive Web App,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!"
3262705634545540000.00,Combining Spring Boot and JDBI,Building Spring Cloud Microservices That Strangle Legacy Systems,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog",Microservices: Real Architectural Patterns
3268064929368550000.00,Iniciando com o Docker: Criando suas próprias imagens - Tableless,Why Is Learning Drupal Hard?,Google adiciona medidor de velocidade da internet nos resultados de pesquisa | Google Discovery,Criando ícones animados no Android,Deputada mais jovem da Câmara silencia o plenário com lucidez do discurso (veja o vídeo)
3269302169678460000.00,Making open source data more available,"Hello, TensorFlow!",The AI business landscape,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,Machine Learning Is Redefining The Enterprise In 2016
3273084325487540000.00,MOBILE TIME - Youse: seguradora digital se diferencia através da interface móvel,The new tech talent you need to succeed in digital,Can Accenture Take Over Advertising?,55 fornecedores de TI que apresentarão novidades no Ciab 2016,The future of the shopping mall
3294074907209580000.00,Why Deep Learning Is Suddenly Changing Your Life,Blaise Agüera y Arcas: How computers are learning to be creative,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow",This Super Accurate Portrait Selection Tech Uses Neural Networks,Artificial intelligence produces realistic sounds that fool humans
3301147467076950000.00,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,It's The Future,The Importance of Code Reviews,The Netflix Tech Blog: Netflix Billing Migration to AWS,How to Design a Walkthrough That Users Will Read
3306277069425840000.00,Como a Microsoft está trabalhando com o conceito de IoT - Startupi,The return of the machinery question,A step-by-step guide to agile growth experiments,The AI business landscape,Touch (TV Series 2012-2013)
3320201327008230000.00,The AI business landscape,"Amazon open-sources its own deep learning software, DSSTNE",Why Google App Engine rocks: A Google engineer's take,Google lags behind Amazon and Microsoft's cloud in one important area,"Facebook Workplace officially launches on the web and iOS, set to compete head-on with Slack"
3322348437880070000.00,Joel on Software,Being A Developer After 40 - Free Code Camp,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Alecrim/AlecrimCoreData,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts"
